term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0043299,"leukocyte degranulation",3.064%,null,null,2.726,-36.2416,0.820,0.853,43312,1
GO:0051179,"localization",36.018%,-0.031, 0.025,3.795,-4.0821,0.996,0.000,51179,0
GO:0051704,"multi-organism process",9.873%, 0.183, 1.372,3.234,-4.6548,0.995,0.000,51704,0
GO:0071840,"cellular component organization or biogenesis",36.532%, 0.206, 1.485,3.802,-5.7065,0.996,0.000,71840,0
GO:0006091,"generation of precursor metabolites and energy",2.129%, 0.186, 0.377,2.568,-11.6413,0.955,0.003,6091,0
GO:0001816,"cytokine production",3.745%,-0.521, 0.124,2.813,-3.2238,0.981,0.016,1816,0
GO:0051098,"regulation of binding",1.864%, 0.358, 0.212,2.511,-3.8289,0.977,0.025,51098,0
GO:0043525,"positive regulation of neuron apoptotic process",0.283%,-1.303, 2.031,1.699,-3.0172,0.937,0.037,43525,0
GO:0070125,"mitochondrial translational elongation",0.502%, 3.968, 5.809,1.944,-11.3441,0.786,0.046,70125,0
GO:0070126,"mitochondrial translational termination",0.502%,null,null,1.944,-11.2133,0.761,0.930,70125,1
GO:0005975,"carbohydrate metabolic process",3.387%, 0.087, 0.110,2.769,-4.0045,0.957,0.046,5975,0
GO:0007059,"chromosome segregation",1.939%, 0.146, 0.325,2.528,-6.0066,0.963,0.046,7059,0
GO:0044772,"mitotic cell cycle phase transition",3.064%,-0.473, 3.724,2.726,-8.4869,0.815,0.049,44772,0
GO:0045930,"negative regulation of mitotic cell cycle",1.610%,null,null,2.447,-3.2657,0.817,0.703,44772,1
GO:0044839,"cell cycle G2/M phase transition",1.402%,null,null,2.387,-4.6405,0.836,0.857,44772,1
GO:0007346,"regulation of mitotic cell cycle",2.989%,null,null,2.715,-5.1313,0.819,0.766,44772,1
GO:0010564,"regulation of cell cycle process",3.393%,null,null,2.770,-4.3756,0.816,0.776,44772,1
GO:1902749,"regulation of cell cycle G2/M phase transition",0.704%,null,null,2.090,-5.3877,0.823,0.843,44772,1
GO:1902750,"negative regulation of cell cycle G2/M phase transition",0.490%,null,null,1.934,-3.3405,0.822,0.952,44772,1
GO:1901987,"regulation of cell cycle phase transition",1.991%,null,null,2.539,-4.3953,0.811,0.897,44772,1
GO:1901988,"negative regulation of cell cycle phase transition",1.229%,null,null,2.330,-3.5640,0.810,0.922,44772,1
GO:0010972,"negative regulation of G2/M transition of mitotic cell cycle",0.479%,null,null,1.924,-3.4508,0.819,0.950,44772,1
GO:1901990,"regulation of mitotic cell cycle phase transition",1.870%,null,null,2.512,-4.7407,0.803,0.890,44772,1
GO:1901991,"negative regulation of mitotic cell cycle phase transition",1.183%,null,null,2.314,-3.8256,0.806,0.912,44772,1
GO:0010948,"negative regulation of cell cycle process",1.593%,null,null,2.442,-3.2458,0.816,0.796,44772,1
GO:0010389,"regulation of G2/M transition of mitotic cell cycle",0.658%,null,null,2.061,-5.4553,0.818,0.781,44772,1
GO:0000086,"G2/M transition of mitotic cell cycle",1.350%,null,null,2.371,-4.6659,0.831,0.909,44772,1
GO:1903047,"mitotic cell cycle process",5.286%,null,null,2.962,-8.6446,0.816,0.834,44772,1
GO:0045786,"negative regulation of cell cycle",3.318%,null,null,2.760,-2.9512,0.821,0.788,44772,1
GO:0045333,"cellular respiration",1.044%, 5.011,-2.325,2.260,-11.5432,0.861,0.050,45333,0
GO:0009060,"aerobic respiration",0.387%,null,null,1.833,-5.9300,0.871,0.852,45333,1
GO:0015980,"energy derivation by oxidation of organic compounds",1.575%,null,null,2.438,-9.4253,0.857,0.865,45333,1
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",0.306%,null,null,1.732,-6.8911,0.759,0.922,45333,1
GO:0022900,"electron transport chain",0.658%,null,null,2.061,-10.0642,0.869,0.786,45333,1
GO:0022904,"respiratory electron transport chain",0.646%,null,null,2.053,-12.1555,0.862,0.851,45333,1
GO:0042773,"ATP synthesis coupled electron transport",0.560%,null,null,1.991,-10.4706,0.745,0.976,45333,1
GO:0042775,"mitochondrial ATP synthesis coupled electron transport",0.554%,null,null,1.987,-10.5698,0.745,0.975,45333,1
GO:0051301,"cell division",3.260%, 0.544, 1.076,2.753,-6.2527,0.961,0.050,51301,0
GO:0006732,"coenzyme metabolic process",1.870%, 0.480, 0.565,2.512,-3.3289,0.951,0.054,6732,0
GO:0019674,"NAD metabolic process",0.404%,null,null,1.851,-3.3679,0.781,0.780,6732,1
GO:0009056,"catabolic process",11.471%,-0.357, 0.320,3.299,-7.8672,0.957,0.055,9056,0
GO:0051186,"cofactor metabolic process",2.268%, 0.039,-0.068,2.595,-4.5382,0.955,0.055,51186,0
GO:0001775,"cell activation",7.900%,-0.054, 0.263,3.137,-14.3029,0.957,0.058,1775,0
GO:1901135,"carbohydrate derivative metabolic process",7.276%, 0.800, 0.866,3.101,-7.3651,0.956,0.064,1901135,0
GO:0019637,"organophosphate metabolic process",6.849%, 2.900,-1.334,3.075,-5.0615,0.897,0.066,19637,0
GO:0070498,"interleukin-1-mediated signaling pathway",0.115%,-0.740,-0.852,1.322,-4.3953,0.928,0.069,70498,0
GO:0071347,"cellular response to interleukin-1",0.519%,null,null,1.959,-3.7438,0.940,0.829,70498,1
GO:0007049,"cell cycle",10.000%,-0.155, 0.436,3.239,-6.0445,0.956,0.072,7049,0
GO:0050832,"defense response to fungus",0.173%,-2.432,-2.836,1.491,-10.1166,0.893,0.072,50832,0
GO:0044237,"cellular metabolic process",59.486%, 1.938, 0.236,4.013,-5.7704,0.943,0.113,44237,0
GO:0010257,"NADH dehydrogenase complex assembly",0.364%,-0.692, 6.520,1.806,-4.5572,0.930,0.121,10257,0
GO:0006793,"phosphorus metabolic process",18.702%, 1.807, 0.611,3.511,-3.3679,0.941,0.139,6793,0
GO:0006950,"response to stress",21.310%,-1.438,-1.026,3.567,-4.8534,0.952,0.140,6950,0
GO:0043603,"cellular amide metabolic process",5.488%, 5.919,-0.213,2.979,-8.6530,0.906,0.150,43603,0
GO:0022411,"cellular component disassembly",3.035%,-0.850, 6.761,2.722,-9.2144,0.919,0.151,22411,0
GO:0009607,"response to biotic stimulus",5.107%,-1.290,-0.807,2.947,-4.8502,0.960,0.159,9607,0
GO:0000727,"double-strand break repair via break-induced replication",0.029%, 1.780,-2.213,0.778,-6.6514,0.859,0.168,727,0
GO:0000725,"recombinational repair",0.589%,null,null,2.013,-3.2265,0.822,0.796,727,1
GO:0000724,"double-strand break repair via homologous recombination",0.583%,null,null,2.009,-3.2559,0.822,0.768,727,1
GO:0031145,"anaphase-promoting complex-dependent catabolic process",0.467%, 4.147,-0.687,1.914,-9.3928,0.885,0.168,31145,0
GO:0043161,"proteasome-mediated ubiquitin-dependent protein catabolic process",2.222%,null,null,2.587,-3.1729,0.865,0.795,31145,1
GO:0043687,"post-translational protein modification",0.600%, 2.148, 2.553,2.021,-3.2194,0.942,0.172,43687,0
GO:0098869,"cellular oxidant detoxification",0.531%,-0.638,-0.947,1.968,-3.3051,0.946,0.181,98869,0
GO:1990748,"cellular detoxification",0.542%,null,null,1.978,-3.0218,0.946,0.984,98869,1
GO:0046677,"response to antibiotic",0.283%,-0.344,-0.712,1.699,-2.8065,0.958,0.195,46677,0
GO:0009605,"response to external stimulus",12.043%,-1.859,-1.134,3.320,-4.7010,0.955,0.196,9605,0
GO:0018198,"peptidyl-cysteine modification",0.156%, 2.035, 2.530,1.447,-2.8909,0.948,0.198,18198,0
GO:0044249,"cellular biosynthetic process",35.955%, 3.981, 1.306,3.795,-2.9696,0.905,0.199,44249,0
GO:0009058,"biosynthetic process",36.924%, 1.618, 0.568,3.806,-3.1306,0.949,0.201,9058,0
GO:0072655,"establishment of protein localization to mitochondrion",1.096%,-5.284,-4.041,2.281,-3.6914,0.924,0.209,72655,0
GO:0051204,"protein insertion into mitochondrial membrane",0.190%,null,null,1.531,-3.3440,0.831,0.826,72655,1
GO:0001844,"protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",0.179%,null,null,1.505,-2.9065,0.781,0.936,72655,1
GO:0006259,"DNA metabolic process",5.661%, 6.594,-0.586,2.992,-5.3134,0.888,0.213,6259,0
GO:1901564,"organonitrogen compound metabolic process",13.324%, 6.060,-0.199,3.364,-4.9347,0.906,0.224,1901564,0
GO:0015833,"peptide transport",1.529%,-4.750,-3.869,2.425,-4.4919,0.945,0.225,15833,0
GO:0042886,"amide transport",1.673%,null,null,2.464,-4.5753,0.949,0.718,15833,1
GO:0043488,"regulation of mRNA stability",0.814%, 1.682, 0.470,2.152,-3.3839,0.911,0.228,43488,0
GO:0043487,"regulation of RNA stability",0.866%,null,null,2.179,-3.1054,0.911,0.730,43488,1
GO:0006839,"mitochondrial transport",1.829%,-5.725,-4.230,2.502,-4.0125,0.951,0.230,6839,0
GO:0006979,"response to oxidative stress",2.406%,-1.218,-2.238,2.621,-3.7005,0.929,0.241,6979,0
GO:0044267,"cellular protein metabolic process",28.505%, 3.240, 1.859,3.694,-3.3241,0.910,0.243,44267,0
GO:0006996,"organelle organization",19.411%,-0.786, 7.228,3.527,-7.8529,0.929,0.258,6996,0
GO:0071705,"nitrogen compound transport",4.472%,-5.640,-4.103,2.890,-4.6659,0.946,0.261,71705,0
GO:0090263,"positive regulation of canonical Wnt signaling pathway",0.704%,-1.664, 1.303,2.090,-3.8301,0.910,0.264,90263,0
GO:0055086,"nucleobase-containing small molecule metabolic process",4.293%, 8.379,-1.898,2.872,-10.9541,0.797,0.275,55086,0
GO:0071103,"DNA conformation change",1.477%,-0.857, 7.380,2.410,-6.6425,0.882,0.278,71103,0
GO:0098813,"nuclear chromosome segregation",1.685%,null,null,2.467,-4.9697,0.822,0.917,71103,1
GO:0000819,"sister chromatid segregation",1.287%,null,null,2.350,-6.4687,0.763,0.750,71103,1
GO:0051304,"chromosome separation",0.404%,null,null,1.851,-3.0225,0.844,0.784,71103,1
GO:0051306,"mitotic sister chromatid separation",0.283%,null,null,1.699,-3.1054,0.775,0.932,71103,1
GO:2000816,"negative regulation of mitotic sister chromatid separation",0.179%,null,null,1.505,-3.0697,0.751,0.956,71103,1
GO:0010965,"regulation of mitotic sister chromatid separation",0.271%,null,null,1.681,-3.2334,0.747,0.921,71103,1
GO:0033047,"regulation of mitotic sister chromatid segregation",0.312%,null,null,1.740,-2.8164,0.746,0.953,71103,1
GO:0033048,"negative regulation of mitotic sister chromatid segregation",0.190%,null,null,1.531,-2.9405,0.751,0.984,71103,1
GO:0033045,"regulation of sister chromatid segregation",0.375%,null,null,1.820,-3.8057,0.754,0.808,71103,1
GO:0033046,"negative regulation of sister chromatid segregation",0.202%,null,null,1.556,-2.8420,0.760,0.989,71103,1
GO:0000070,"mitotic sister chromatid segregation",0.802%,null,null,2.146,-5.8862,0.761,0.875,71103,1
GO:0051985,"negative regulation of chromosome segregation",0.208%,null,null,1.568,-2.8075,0.904,0.900,71103,1
GO:0051983,"regulation of chromosome segregation",0.490%,null,null,1.934,-3.8000,0.913,0.800,71103,1
GO:0060218,"hematopoietic stem cell differentiation",0.098%,-3.212,-1.762,1.255,-4.0045,0.911,0.287,60218,0
GO:1901532,"regulation of hematopoietic progenitor cell differentiation",0.092%,null,null,1.230,-3.3051,0.902,0.743,60218,1
GO:0043388,"positive regulation of DNA binding",0.294%, 0.369, 0.264,1.716,-3.4755,0.979,0.296,43388,0
GO:0000302,"response to reactive oxygen species",1.327%,-2.286,-3.031,2.364,-4.0008,0.916,0.302,302,0
GO:0034614,"cellular response to reactive oxygen species",0.854%,null,null,2.173,-3.1143,0.906,0.801,302,1
GO:0033993,"response to lipid",5.055%,-1.502,-1.506,2.943,-5.0294,0.940,0.308,33993,0
GO:1902600,"hydrogen ion transmembrane transport",0.675%,-5.595,-4.114,2.072,-5.2832,0.944,0.314,1902600,0
GO:0072527,"pyrimidine-containing compound metabolic process",0.456%, 5.695, 0.301,1.903,-2.8068,0.887,0.327,72527,0
GO:0016192,"vesicle-mediated transport",11.385%,-5.672,-4.370,3.295,-16.2441,0.938,0.330,16192,0
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",0.439%,-4.791,-2.326,1.886,-4.5466,0.914,0.335,2479,0
GO:0002478,"antigen processing and presentation of exogenous peptide antigen",0.975%,null,null,2.230,-4.6786,0.908,0.916,2479,1
GO:0002474,"antigen processing and presentation of peptide antigen via MHC class I",0.560%,null,null,1.991,-4.6817,0.913,0.847,2479,1
GO:0048002,"antigen processing and presentation of peptide antigen",1.062%,null,null,2.267,-4.0249,0.908,0.932,2479,1
GO:0042590,"antigen processing and presentation of exogenous peptide antigen via MHC class I",0.456%,null,null,1.903,-4.9928,0.913,0.953,2479,1
GO:0019884,"antigen processing and presentation of exogenous antigen",1.016%,null,null,2.248,-4.9353,0.908,0.923,2479,1
GO:0071824,"protein-DNA complex subunit organization",1.379%,-0.847, 7.637,2.380,-2.8676,0.932,0.337,71824,0
GO:0045185,"maintenance of protein location",0.554%,-4.044,-3.069,1.987,-2.8029,0.919,0.341,45185,0
GO:1990266,"neutrophil migration",0.554%,-5.460,-3.544,1.987,-2.8315,0.880,0.344,1990266,0
GO:0007005,"mitochondrion organization",3.756%,-0.809, 7.497,2.814,-5.9335,0.908,0.352,7005,0
GO:0002227,"innate immune response in mucosa",0.098%,-3.170,-3.127,1.255,-3.3679,0.882,0.358,2227,0
GO:0002385,"mucosal immune response",0.150%,null,null,1.431,-2.8166,0.910,0.956,2227,1
GO:0006974,"cellular response to DNA damage stimulus",4.576%,-1.456,-2.356,2.900,-5.9335,0.909,0.359,6974,0
GO:0035821,"modification of morphology or physiology of other organism",0.542%,-1.450, 0.034,1.978,-6.6080,0.935,0.359,35821,0
GO:0034641,"cellular nitrogen compound metabolic process",37.432%, 5.860,-0.026,3.812,-3.1683,0.884,0.365,34641,0
GO:0022616,"DNA strand elongation",0.144%, 4.733,-0.595,1.415,-3.0105,0.890,0.369,22616,0
GO:0043933,"macromolecular complex subunit organization",14.259%,-0.820, 7.265,3.393,-6.8095,0.932,0.370,43933,0
GO:0051702,"interaction with symbiont",0.248%,-1.874, 0.730,1.643,-2.9442,0.942,0.372,51702,0
GO:0019882,"antigen processing and presentation",1.339%,-3.625,-1.941,2.367,-4.2377,0.922,0.382,19882,0
GO:0051234,"establishment of localization",29.960%,-6.286,-4.659,3.715,-10.5970,0.941,0.387,51234,0
GO:0010638,"positive regulation of organelle organization",3.110%,-1.529, 7.845,2.732,-3.0105,0.862,0.391,10638,0
GO:0051656,"establishment of organelle localization",2.545%,-4.989,-3.944,2.645,-3.0344,0.934,0.396,51656,0
GO:0000280,"nuclear division",3.508%,-1.019, 8.471,2.785,-5.5119,0.882,0.398,280,0
GO:0051783,"regulation of nuclear division",1.021%,null,null,2.250,-3.2411,0.870,0.795,280,1
GO:0090307,"mitotic spindle assembly",0.364%,null,null,1.806,-3.2458,0.798,0.951,280,1
GO:0007088,"regulation of mitotic nuclear division",0.894%,null,null,2.193,-3.8140,0.759,0.782,280,1
GO:0007052,"mitotic spindle organization",0.583%,null,null,2.009,-5.0326,0.794,0.742,280,1
GO:1902850,"microtubule cytoskeleton organization involved in mitosis",0.583%,null,null,2.009,-5.8969,0.795,0.742,280,1
GO:0051276,"chromosome organization",3.566%,-0.964, 8.193,2.792,-5.4952,0.908,0.399,51276,0
GO:1901700,"response to oxygen-containing compound",8.679%,-2.221,-1.746,3.178,-4.2810,0.940,0.400,1901700,0
GO:0048285,"organelle fission",3.774%,-0.884, 7.739,2.816,-5.5119,0.908,0.403,48285,0
GO:0072521,"purine-containing compound metabolic process",3.422%, 6.472, 0.088,2.774,-5.7426,0.860,0.403,72521,0
GO:0044281,"small molecule metabolic process",12.072%, 4.610,-2.006,3.321,-10.9939,0.876,0.403,44281,0
GO:0043902,"positive regulation of multi-organism process",0.658%,-2.150, 1.438,2.061,-4.3756,0.917,0.408,43902,0
GO:0043903,"regulation of symbiosis, encompassing mutualism through parasitism",1.021%,null,null,2.250,-3.0101,0.915,0.879,43902,1
GO:0006611,"protein export from nucleus",0.346%,-5.129,-3.977,1.785,-3.1240,0.930,0.417,6611,0
GO:0006913,"nucleocytoplasmic transport",2.706%,null,null,2.672,-2.7867,0.924,0.753,6611,1
GO:0051168,"nuclear export",1.143%,null,null,2.299,-2.8166,0.931,0.865,6611,1
GO:2000116,"regulation of cysteine-type endopeptidase activity",1.235%, 2.510, 0.703,2.332,-3.7005,0.915,0.418,2000116,0
GO:0051641,"cellular localization",14.905%,-4.730,-3.750,3.412,-4.0189,0.947,0.420,51641,0
GO:0055114,"oxidation-reduction process",5.828%, 5.264,-2.421,3.005,-7.9423,0.887,0.428,55114,0
GO:0009894,"regulation of catabolic process",3.006%, 4.120,-2.390,2.718,-5.2901,0.883,0.432,9894,0
GO:0031349,"positive regulation of defense response",2.441%,-2.765,-1.180,2.627,-3.2780,0.880,0.438,31349,0
GO:0050729,"positive regulation of inflammatory response",0.583%,null,null,2.009,-2.7867,0.878,0.718,31349,1
GO:0002223,"stimulatory C-type lectin receptor signaling pathway",0.710%,null,null,2.093,-3.0632,0.825,0.716,31349,1
GO:0002220,"innate immune response activating cell surface receptor signaling pathway",0.721%,null,null,2.100,-2.9517,0.825,0.821,31349,1
GO:0006508,"proteolysis",10.294%, 2.014, 1.502,3.252,-3.2482,0.931,0.439,6508,0
GO:0006952,"defense response",8.904%,-1.578,-2.451,3.189,-6.0039,0.918,0.442,6952,0
GO:0046903,"secretion",8.892%,-5.771,-4.318,3.188,-15.5665,0.923,0.449,46903,0
GO:0051640,"organelle localization",2.949%,-4.682,-3.730,2.709,-2.9536,0.938,0.450,51640,0
GO:1905462,"regulation of DNA duplex unwinding",0.006%,-1.002, 6.336,0.301,-3.4614,0.894,0.460,1905462,0
GO:1904350,"regulation of protein catabolic process in the vacuole",0.029%, 4.556,-1.321,0.778,-2.8399,0.895,0.461,1904350,0
GO:1905165,"regulation of lysosomal protein catabolic process",0.017%,null,null,0.602,-3.0648,0.898,0.913,1904350,1
GO:0016052,"carbohydrate catabolic process",0.860%, 4.488,-2.613,2.176,-4.3953,0.907,0.464,16052,0
GO:0009620,"response to fungus",0.260%,-1.928,-1.177,1.663,-8.8270,0.920,0.468,9620,0
GO:0016485,"protein processing",1.356%, 2.221, 0.973,2.373,-3.1342,0.933,0.469,16485,0
GO:0097202,"activation of cysteine-type endopeptidase activity",0.058%,null,null,1.041,-2.8382,0.914,0.701,16485,1
GO:0002833,"positive regulation of response to biotic stimulus",0.231%,-3.005, 0.100,1.613,-2.8133,0.897,0.469,2833,0
GO:0061418,"regulation of transcription from RNA polymerase II promoter in response to hypoxia",0.456%, 4.871,-2.941,1.903,-4.3861,0.822,0.476,61418,0
GO:0043618,"regulation of transcription from RNA polymerase II promoter in response to stress",0.664%,null,null,2.064,-3.6914,0.827,0.949,61418,1
GO:0033260,"nuclear DNA replication",0.162%, 4.430, 1.120,1.462,-5.2901,0.770,0.477,33260,0
GO:0006271,"DNA strand elongation involved in DNA replication",0.104%,null,null,1.279,-3.4633,0.869,0.717,33260,1
GO:0006270,"DNA replication initiation",0.225%,null,null,1.602,-3.0984,0.861,0.778,33260,1
GO:0006261,"DNA-dependent DNA replication",0.819%,null,null,2.155,-4.6864,0.853,0.712,33260,1
GO:0006267,"pre-replicative complex assembly involved in nuclear cell cycle DNA replication",0.012%,null,null,0.477,-5.0449,0.779,0.792,33260,1
GO:1902315,"nuclear cell cycle DNA replication initiation",0.006%,null,null,0.301,-3.3102,0.815,1.000,33260,1
GO:0044786,"cell cycle DNA replication",0.214%,null,null,1.580,-5.4973,0.771,0.758,33260,1
GO:1902299,"pre-replicative complex assembly involved in cell cycle DNA replication",0.012%,null,null,0.477,-5.0449,0.780,1.000,33260,1
GO:1902292,"cell cycle DNA replication initiation",0.006%,null,null,0.301,-3.3102,0.817,0.758,33260,1
GO:0032201,"telomere maintenance via semi-conservative replication",0.035%,null,null,0.845,-4.3953,0.711,0.852,33260,1
GO:1902969,"mitotic DNA replication",0.046%,null,null,0.954,-4.1225,0.783,0.870,33260,1
GO:1902975,"mitotic DNA replication initiation",0.006%,null,null,0.301,-3.3102,0.809,0.758,33260,1
GO:0016043,"cellular component organization",35.684%,-0.906, 8.124,3.791,-5.5119,0.925,0.479,16043,0
GO:0002252,"immune effector process",6.896%,-3.369,-1.916,3.078,-15.4287,0.906,0.482,2252,0
GO:0006959,"humoral immune response",1.702%,-3.013,-1.759,2.471,-5.3817,0.892,0.491,6959,0
GO:0070555,"response to interleukin-1",0.664%,-0.382,-0.725,2.064,-3.8458,0.948,0.494,70555,0
GO:0019730,"antimicrobial humoral response",0.387%,-4.358,-2.497,1.833,-8.6876,0.859,0.500,19730,0
GO:0043620,"regulation of DNA-templated transcription in response to stress",0.692%, 4.951,-2.399,2.083,-3.4508,0.829,0.501,43620,0
GO:0046034,"ATP metabolic process",1.431%, 7.729,-1.434,2.396,-10.8026,0.743,0.503,46034,0
GO:1901293,"nucleoside phosphate biosynthetic process",1.916%,null,null,2.522,-4.5994,0.761,0.861,46034,1
GO:0046390,"ribose phosphate biosynthetic process",1.535%,null,null,2.427,-2.8133,0.846,0.785,46034,1
GO:0009117,"nucleotide metabolic process",3.958%,null,null,2.837,-8.4666,0.749,0.827,46034,1
GO:0006163,"purine nucleotide metabolic process",3.208%,null,null,2.746,-4.8096,0.729,0.943,46034,1
GO:0009152,"purine ribonucleotide biosynthetic process",1.443%,null,null,2.400,-3.0105,0.737,0.946,46034,1
GO:0009150,"purine ribonucleotide metabolic process",3.104%,null,null,2.732,-5.5431,0.725,0.923,46034,1
GO:0009165,"nucleotide biosynthetic process",1.898%,null,null,2.519,-4.0407,0.759,0.860,46034,1
GO:0006753,"nucleoside phosphate metabolic process",3.993%,null,null,2.841,-9.1997,0.751,0.934,46034,1
GO:0009260,"ribonucleotide biosynthetic process",1.518%,null,null,2.422,-2.7863,0.760,0.976,46034,1
GO:0009259,"ribonucleotide metabolic process",3.191%,null,null,2.744,-5.6419,0.749,0.956,46034,1
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",0.121%,null,null,1.342,-4.0008,0.777,0.745,46034,1
GO:0006119,"oxidative phosphorylation",0.669%,null,null,2.068,-8.3043,0.746,0.883,46034,1
GO:0072522,"purine-containing compound biosynthetic process",1.546%,null,null,2.430,-3.3115,0.841,0.775,46034,1
GO:0002244,"hematopoietic progenitor cell differentiation",0.554%,-3.292,-1.816,1.987,-2.9550,0.900,0.505,2244,0
GO:0065003,"macromolecular complex assembly",9.977%,-0.755, 7.642,3.238,-3.8289,0.915,0.507,65003,0
GO:0043248,"proteasome assembly",0.081%,-0.909, 6.642,1.176,-2.9065,0.937,0.509,43248,0
GO:0044419,"interspecies interaction between organisms",4.334%,-1.199, 0.356,2.876,-3.8256,0.941,0.511,44419,0
GO:0006260,"DNA replication",1.714%, 6.513,-0.136,2.474,-4.5597,0.857,0.516,6260,0
GO:0006302,"double-strand break repair",1.137%,null,null,2.297,-2.8166,0.812,0.737,6260,1
GO:0006281,"DNA repair",2.977%,null,null,2.713,-4.2589,0.794,0.715,6260,1
GO:0033554,"cellular response to stress",10.496%,-1.911,-2.603,3.260,-5.8668,0.910,0.521,33554,0
GO:1901565,"organonitrogen compound catabolic process",2.129%, 7.464,-1.080,2.568,-4.5578,0.825,0.521,1901565,0
GO:0034655,"nucleobase-containing compound catabolic process",2.198%, 6.372,-1.670,2.582,-5.2631,0.848,0.524,34655,0
GO:0006401,"RNA catabolic process",1.483%,null,null,2.412,-2.8694,0.846,0.900,34655,1
GO:0044282,"small molecule catabolic process",2.025%, 6.450,-2.869,2.547,-4.9529,0.808,0.528,44282,0
GO:0006520,"cellular amino acid metabolic process",2.152%, 7.499,-0.852,2.573,-4.8932,0.789,0.532,6520,0
GO:0032787,"monocarboxylic acid metabolic process",3.347%,null,null,2.764,-4.8480,0.823,0.754,6520,1
