term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0002700,"regulation of production of molecular mediator of immune response",0.641%,null,null,2.049,-5.7717,0.662,0.816,1817,1
GO:0002698,"negative regulation of immune effector process",0.606%,null,null,2.025,-5.5088,0.652,0.791,1817,1
GO:0072604,"interleukin-6 secretion",0.167%,null,null,1.477,-2.7600,0.736,0.842,1817,1
GO:0032612,"interleukin-1 production",0.398%,null,null,1.845,-4.4608,0.799,0.710,1817,1
GO:0032607,"interferon-alpha production",0.133%,null,null,1.380,-4.9564,0.795,0.852,1817,1
GO:0032608,"interferon-beta production",0.277%,null,null,1.690,-2.7306,0.784,0.909,1817,1
GO:0032606,"type I interferon production",0.687%,null,null,2.079,-7.0920,0.790,0.756,1817,1
GO:0035744,"T-helper 1 cell cytokine production",0.012%,null,null,0.477,-4.0824,0.644,0.731,1817,1
GO:0035743,"CD4-positive, alpha-beta T cell cytokine production",0.075%,null,null,1.146,-4.3465,0.599,0.838,1817,1
GO:0032635,"interleukin-6 production",0.629%,null,null,2.041,-2.9648,0.791,0.748,1817,1
GO:0032637,"interleukin-8 production",0.392%,null,null,1.839,-2.0820,0.799,0.708,1817,1
GO:0032647,"regulation of interferon-alpha production",0.127%,null,null,1.362,-5.0648,0.759,0.973,1817,1
GO:0032648,"regulation of interferon-beta production",0.265%,null,null,1.672,-2.7716,0.748,0.956,1817,1
GO:1903530,"regulation of secretion by cell",3.693%,null,null,2.807,-2.1789,0.815,0.871,1817,1
GO:1903532,"positive regulation of secretion by cell",1.922%,null,null,2.524,-2.1150,0.774,0.908,1817,1
GO:0032675,"regulation of interleukin-6 production",0.594%,null,null,2.017,-2.4556,0.750,0.942,1817,1
GO:0032728,"positive regulation of interferon-beta production",0.173%,null,null,1.491,-3.2637,0.721,0.872,1817,1
GO:0032727,"positive regulation of interferon-alpha production",0.098%,null,null,1.255,-5.4179,0.730,0.830,1817,1
GO:0032755,"positive regulation of interleukin-6 production",0.381%,null,null,1.826,-2.8214,0.721,0.823,1817,1
GO:0002697,"regulation of immune effector process",1.922%, 7.843,-2.441,2.524,-10.3967,0.674,0.045,2697,0
GO:0002449,"lymphocyte mediated immunity",1.864%,null,null,2.511,-4.2300,0.719,0.773,2697,1
GO:0002446,"neutrophil mediated immunity",2.879%,null,null,2.699,-3.6967,0.706,0.821,2697,1
GO:0002443,"leukocyte mediated immunity",4.859%,null,null,2.926,-8.0642,0.700,0.714,2697,1
GO:0002444,"myeloid leukocyte mediated immunity",3.133%,null,null,2.736,-4.8889,0.704,0.768,2697,1
GO:0042119,"neutrophil activation",2.827%,null,null,2.691,-4.2578,0.735,0.916,2697,1
GO:0002366,"leukocyte activation involved in immune response",3.895%,null,null,2.830,-4.0096,0.630,0.927,2697,1
GO:0002275,"myeloid cell activation involved in immune response",3.093%,null,null,2.730,-4.3698,0.637,0.766,2697,1
GO:0036230,"granulocyte activation",2.851%,null,null,2.695,-4.1930,0.735,0.917,2697,1
GO:0002263,"cell activation involved in immune response",3.907%,null,null,2.831,-3.9759,0.635,0.795,2697,1
GO:0045055,"regulated exocytosis",4.299%,null,null,2.873,-2.8993,0.864,0.859,2697,1
GO:0002283,"neutrophil activation involved in immune response",2.799%,null,null,2.687,-3.8034,0.640,0.969,2697,1
GO:0043312,"neutrophil degranulation",2.799%,null,null,2.687,-3.8311,0.551,0.968,2697,1
GO:0043299,"leukocyte degranulation",3.064%,null,null,2.726,-4.4608,0.619,0.765,2697,1
GO:0065009,"regulation of molecular function",17.288%, 1.154, 0.535,3.477,-3.0703,0.948,0.051,65009,0
GO:0001775,"cell activation",7.900%, 0.674, 0.074,3.137,-3.2245,0.971,0.057,1775,0
GO:0048518,"positive regulation of biological process",30.969%,-0.771, 2.622,3.730,-2.6820,0.930,0.090,48518,0
GO:0007259,"JAK-STAT cascade",0.987%,-0.463, 5.663,2.236,-3.7752,0.846,0.094,7259,0
GO:0042532,"negative regulation of tyrosine phosphorylation of STAT protein",0.058%,null,null,1.041,-2.5530,0.783,0.757,7259,1
GO:0042509,"regulation of tyrosine phosphorylation of STAT protein",0.392%,null,null,1.839,-2.3578,0.776,0.900,7259,1
GO:0046426,"negative regulation of JAK-STAT cascade",0.283%,null,null,1.699,-2.0964,0.784,0.878,7259,1
GO:0046427,"positive regulation of JAK-STAT cascade",0.421%,null,null,1.869,-2.2777,0.765,0.907,7259,1
GO:0007260,"tyrosine phosphorylation of STAT protein",0.415%,null,null,1.863,-2.3338,0.840,0.905,7259,1
GO:1904894,"positive regulation of STAT cascade",0.421%,null,null,1.869,-2.2461,0.765,0.907,7259,1
GO:0031347,"regulation of defense response",3.964%, 6.664, 4.722,2.838,-13.3007,0.744,0.115,31347,0
GO:0045087,"innate immune response",5.124%,null,null,2.949,-33.7967,0.653,0.711,31347,1
GO:0034097,"response to cytokine",4.714%, 1.101, 7.686,2.913,-26.8962,0.866,0.118,34097,0
GO:0009607,"response to biotic stimulus",5.107%, 0.229, 4.312,2.947,-35.6440,0.916,0.120,9607,0
GO:0048519,"negative regulation of biological process",26.855%,-0.351, 2.483,3.668,-2.5869,0.932,0.134,48519,0
GO:0072527,"pyrimidine-containing compound metabolic process",0.456%,-1.839, 0.144,1.903,-2.1154,0.973,0.136,72527,0
GO:0009605,"response to external stimulus",12.043%, 1.016, 5.194,3.320,-25.8016,0.905,0.141,9605,0
GO:1990668,"vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane",0.035%,-2.838,-2.088,0.845,-2.3887,0.943,0.151,1990668,0
GO:0006471,"protein ADP-ribosylation",0.156%,-3.265,-0.939,1.447,-4.3698,0.942,0.154,6471,0
GO:1900045,"negative regulation of protein K63-linked ubiquitination",0.023%,-0.701,-4.612,0.699,-2.2910,0.905,0.155,1900045,0
GO:1900044,"regulation of protein K63-linked ubiquitination",0.040%,null,null,0.903,-2.1241,0.924,0.871,1900045,1
GO:1902915,"negative regulation of protein polyubiquitination",0.023%,null,null,0.699,-2.2139,0.905,0.841,1900045,1
GO:0007182,"common-partner SMAD protein phosphorylation",0.035%,-2.448, 3.537,0.845,-2.0820,0.888,0.159,7182,0
GO:0032020,"ISG15-protein conjugation",0.035%,-1.982,-0.768,0.845,-4.1346,0.972,0.159,32020,0
GO:0030522,"intracellular receptor signaling pathway",1.581%,-0.345, 5.324,2.439,-2.6638,0.875,0.165,30522,0
GO:0046886,"positive regulation of hormone biosynthetic process",0.046%,-4.253, 1.217,0.954,-3.1039,0.894,0.166,46886,0
GO:0032352,"positive regulation of hormone metabolic process",0.063%,null,null,1.079,-2.7553,0.899,0.863,46886,1
GO:0046885,"regulation of hormone biosynthetic process",0.098%,null,null,1.255,-2.0820,0.929,0.909,46886,1
GO:0006950,"response to stress",21.310%, 1.604, 5.134,3.567,-18.6635,0.897,0.196,6950,0
GO:0051239,"regulation of multicellular organismal process",15.268%, 2.597,-5.241,3.423,-4.0824,0.889,0.199,51239,0
GO:0001816,"cytokine production",3.745%, 2.205,-5.279,2.813,-10.3882,0.921,0.204,1816,0
GO:0046967,"cytosol to ER transport",0.012%,-3.495,-3.268,0.477,-2.6904,0.944,0.213,46967,0
GO:0051246,"regulation of protein metabolic process",14.651%,-6.176,-2.911,3.405,-2.1154,0.906,0.214,51246,0
GO:0006259,"DNA metabolic process",5.661%,-3.502, 0.122,2.992,-2.2882,0.965,0.219,6259,0
GO:0060700,"regulation of ribonuclease activity",0.035%,-3.543,-1.176,0.845,-5.6843,0.929,0.227,60700,0
GO:0042221,"response to chemical",23.993%, 1.830, 5.862,3.619,-7.8860,0.895,0.241,42221,0
GO:0007166,"cell surface receptor signaling pathway",15.868%, 2.032, 6.917,3.439,-7.7640,0.832,0.242,7166,0
GO:0072308,"negative regulation of metanephric nephron tubule epithelial cell differentiation",0.006%, 2.194,-5.692,0.301,-2.1834,0.870,0.242,72308,0
GO:0048583,"regulation of response to stimulus",21.610%, 1.636, 6.389,3.574,-5.3255,0.862,0.242,48583,0
GO:0010893,"positive regulation of steroid biosynthetic process",0.081%,-3.686, 0.768,1.176,-2.5759,0.891,0.275,10893,0
GO:0045940,"positive regulation of steroid metabolic process",0.138%,null,null,1.398,-2.1521,0.889,0.787,10893,1
GO:0071692,"protein localization to extracellular region",0.035%,-2.472,-2.984,0.845,-4.5857,0.947,0.288,71692,0
GO:0071360,"cellular response to exogenous dsRNA",0.069%,-0.364, 7.481,1.114,-2.5851,0.892,0.291,71360,0
GO:0071359,"cellular response to dsRNA",0.300%,null,null,1.724,-2.3257,0.878,0.811,71360,1
GO:0043330,"response to exogenous dsRNA",0.248%,null,null,1.643,-2.2120,0.893,0.898,71360,1
GO:2001214,"positive regulation of vasculogenesis",0.058%, 2.379,-5.943,1.041,-2.0820,0.834,0.294,2001214,0
GO:0042092,"type 2 immune response",0.196%, 8.014,-2.662,1.544,-2.4470,0.774,0.296,42092,0
GO:0051716,"cellular response to stimulus",40.358%, 3.180, 7.473,3.845,-4.4265,0.884,0.307,51716,0
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",0.439%, 8.168,-3.019,1.886,-2.8524,0.803,0.321,2479,0
GO:0002474,"antigen processing and presentation of peptide antigen via MHC class I",0.560%,null,null,1.991,-2.4456,0.800,0.847,2479,1
GO:0042590,"antigen processing and presentation of exogenous peptide antigen via MHC class I",0.456%,null,null,1.903,-2.7569,0.803,0.953,2479,1
GO:0032069,"regulation of nuclease activity",0.156%,-4.003,-1.211,1.447,-4.1383,0.921,0.323,32069,0
GO:0006898,"receptor-mediated endocytosis",2.014%,-3.771,-3.414,2.544,-2.2464,0.936,0.324,6898,0
GO:0051090,"regulation of sequence-specific DNA binding transcription factor activity",2.164%,-4.696,-1.341,2.575,-3.6167,0.901,0.334,51090,0
GO:0097696,"STAT cascade",0.987%,-0.155, 4.821,2.236,-3.6618,0.864,0.348,97696,0
GO:0043123,"positive regulation of I-kappaB kinase/NF-kappaB signaling",1.044%, 3.442, 5.046,2.260,-3.4796,0.758,0.350,43123,0
GO:0043122,"regulation of I-kappaB kinase/NF-kappaB signaling",1.379%,null,null,2.380,-3.2999,0.797,0.930,43123,1
GO:0006281,"DNA repair",2.977%, 4.434, 4.744,2.713,-2.9648,0.833,0.361,6281,0
GO:0048144,"fibroblast proliferation",0.496%, 0.293,-0.070,1.940,-2.8981,0.983,0.364,48144,0
GO:0002440,"production of molecular mediator of immune response",1.333%, 8.140,-2.820,2.365,-4.3290,0.789,0.364,2440,0
GO:0007249,"I-kappaB kinase/NF-kappaB signaling",1.535%,-0.151, 5.895,2.427,-2.8948,0.857,0.367,7249,0
GO:0010847,"regulation of chromatin assembly",0.023%,-0.474,-0.366,0.699,-2.5299,0.955,0.370,10847,0
GO:0002407,"dendritic cell chemotaxis",0.144%, 7.212, 1.227,1.415,-2.0763,0.731,0.389,2407,0
GO:0006213,"pyrimidine nucleoside metabolic process",0.294%,-3.499,-0.090,1.716,-2.6791,0.948,0.395,6213,0
GO:0046135,"pyrimidine nucleoside catabolic process",0.121%,null,null,1.342,-2.1999,0.951,0.856,6213,1
GO:0023056,"positive regulation of signaling",9.100%,-2.036, 5.221,3.198,-2.4470,0.836,0.405,23056,0
GO:0010647,"positive regulation of cell communication",9.054%,-1.753, 4.863,3.196,-2.4628,0.836,0.410,10647,0
GO:0002274,"myeloid leukocyte activation",3.531%, 7.706,-2.500,2.787,-4.3732,0.733,0.413,2274,0
GO:0045321,"leukocyte activation",7.011%,null,null,3.085,-4.0820,0.714,0.779,2274,1
GO:0034154,"toll-like receptor 7 signaling pathway",0.029%, 7.503, 0.659,0.778,-2.8815,0.670,0.417,34154,0
GO:0006952,"defense response",8.904%, 5.222, 4.220,3.189,-35.4245,0.853,0.431,6952,0
GO:0007165,"signal transduction",33.618%, 2.342, 6.824,3.765,-4.2567,0.816,0.436,7165,0
GO:0002250,"adaptive immune response",2.845%, 7.933,-0.977,2.694,-3.4264,0.708,0.437,2250,0
GO:0002828,"regulation of type 2 immune response",0.156%, 8.069,-0.660,1.447,-2.7106,0.698,0.437,2828,0
GO:0002830,"positive regulation of type 2 immune response",0.087%,null,null,1.204,-2.4302,0.684,0.921,2828,1
GO:0048522,"positive regulation of cellular process",27.732%,-2.748, 3.626,3.682,-2.3160,0.848,0.440,48522,0
GO:0019079,"viral genome replication",0.589%,-1.174,-1.481,2.013,-13.9038,0.911,0.443,19079,0
GO:0051701,"interaction with host",0.969%,null,null,2.228,-3.7872,0.914,0.767,19079,1
GO:0016032,"viral process",4.091%,null,null,2.851,-12.3346,0.899,0.734,19079,1
GO:0030260,"entry into host cell",0.675%,null,null,2.072,-2.7296,0.906,0.980,19079,1
GO:0046597,"negative regulation of viral entry into host cell",0.069%,null,null,1.114,-2.6734,0.851,0.800,19079,1
GO:0046596,"regulation of viral entry into host cell",0.121%,null,null,1.342,-2.8980,0.868,0.838,19079,1
GO:0044409,"entry into host",0.675%,null,null,2.072,-2.7296,0.906,0.993,19079,1
GO:0019058,"viral life cycle",2.366%,null,null,2.614,-11.4818,0.904,0.881,19079,1
GO:0046718,"viral entry into host cell",0.589%,null,null,2.013,-2.9547,0.902,0.734,19079,1
GO:0044403,"symbiosis, encompassing mutualism through parasitism",4.322%,null,null,2.875,-11.5905,0.901,0.948,19079,1
GO:0043901,"negative regulation of multi-organism process",0.600%, 0.326,-4.092,2.021,-20.8868,0.851,0.444,43901,0
GO:0048525,"negative regulation of viral process",0.392%,null,null,1.839,-19.8425,0.839,0.793,43901,1
GO:0050792,"regulation of viral process",0.889%,null,null,2.190,-14.4789,0.854,0.952,43901,1
GO:0043903,"regulation of symbiosis, encompassing mutualism through parasitism",1.021%,null,null,2.250,-13.9206,0.859,0.871,43901,1
GO:0043902,"positive regulation of multi-organism process",0.658%,null,null,2.061,-9.1305,0.826,0.879,43901,1
GO:1903900,"regulation of viral life cycle",0.819%,null,null,2.155,-15.3678,0.852,0.905,43901,1
GO:1903901,"negative regulation of viral life cycle",0.375%,null,null,1.820,-19.7385,0.837,0.967,43901,1
GO:0045069,"regulation of viral genome replication",0.462%,null,null,1.908,-15.6002,0.859,0.919,43901,1
GO:0045071,"negative regulation of viral genome replication",0.294%,null,null,1.716,-18.9998,0.840,0.895,43901,1
GO:0010033,"response to organic substance",16.515%, 1.964, 7.835,3.457,-13.0218,0.862,0.447,10033,0
GO:0044546,"NLRP3 inflammasome complex assembly",0.075%,-0.536, 0.006,1.146,-2.5054,0.987,0.449,44546,0
GO:0046903,"secretion",8.892%,-3.625,-3.601,3.188,-6.5419,0.904,0.451,46903,0
GO:0052548,"regulation of endopeptidase activity",2.170%,-4.847,-2.574,2.576,-2.5054,0.891,0.453,52548,0
GO:0010950,"positive regulation of endopeptidase activity",0.831%,null,null,2.161,-2.1834,0.844,0.957,52548,1
GO:0052547,"regulation of peptidase activity",2.325%,null,null,2.606,-2.3086,0.892,0.802,52548,1
GO:2000116,"regulation of cysteine-type endopeptidase activity",1.235%,null,null,2.332,-2.6791,0.897,0.893,52548,1
GO:2001056,"positive regulation of cysteine-type endopeptidase activity",0.750%,null,null,2.117,-2.4558,0.846,0.842,52548,1
GO:0019221,"cytokine-mediated signaling pathway",3.260%, 1.013, 7.846,2.753,-25.6846,0.779,0.464,19221,0
GO:0034341,"response to interferon-gamma",0.935%,null,null,2.212,-18.2849,0.644,0.719,19221,1
GO:0071345,"cellular response to cytokine stimulus",4.172%,null,null,2.860,-23.4243,0.815,0.882,19221,1
GO:0060759,"regulation of response to cytokine stimulus",0.877%,null,null,2.185,-7.2456,0.772,0.713,19221,1
GO:0034612,"response to tumor necrosis factor",1.673%,null,null,2.464,-2.0901,0.842,0.775,19221,1
GO:0034356,"NAD biosynthesis via nicotinamide riboside salvage pathway",0.081%,-4.972, 0.584,1.176,-2.5256,0.951,0.465,34356,0
GO:0002520,"immune system development",4.605%, 7.015,-3.799,2.903,-2.4083,0.717,0.469,2520,0
GO:0044093,"positive regulation of molecular function",10.998%,-3.399,-1.010,3.280,-2.4428,0.926,0.481,44093,0
GO:0032868,"response to insulin",1.437%, 0.050, 7.942,2.398,-2.1154,0.879,0.482,32868,0
GO:0080134,"regulation of response to stress",7.657%, 5.945, 4.544,3.123,-8.2279,0.775,0.488,80134,0
GO:0032269,"negative regulation of cellular protein metabolic process",5.886%,-2.619,-6.205,3.009,-2.8407,0.860,0.492,32269,0
GO:0042267,"natural killer cell mediated cytotoxicity",0.312%, 8.012,-1.007,1.740,-2.8528,0.660,0.512,42267,0
GO:0031342,"negative regulation of cell killing",0.092%,null,null,1.230,-2.2055,0.921,0.790,42267,1
GO:0002715,"regulation of natural killer cell mediated immunity",0.190%,null,null,1.531,-2.4360,0.605,0.944,42267,1
GO:0042269,"regulation of natural killer cell mediated cytotoxicity",0.179%,null,null,1.505,-2.5720,0.597,0.939,42267,1
GO:0050777,"negative regulation of immune response",0.721%, 7.474,-1.046,2.100,-7.3464,0.631,0.512,50777,0
GO:0048584,"positive regulation of response to stimulus",12.268%, 3.936, 5.043,3.328,-6.4685,0.750,0.515,48584,0
GO:0009597,"detection of virus",0.029%, 2.509, 0.984,0.778,-3.0463,0.895,0.515,9597,0
GO:0032880,"regulation of protein localization",5.603%,-3.951,-4.071,2.988,-2.6083,0.866,0.515,32880,0
GO:0032103,"positive regulation of response to external stimulus",1.518%, 3.989, 2.679,2.422,-8.3039,0.756,0.516,32103,0
GO:0032102,"negative regulation of response to external stimulus",1.454%,null,null,2.403,-2.8524,0.770,0.736,32103,1
GO:1901224,"positive regulation of NIK/NF-kappaB signaling",0.225%, 3.770, 4.488,1.602,-2.3322,0.791,0.523,1901224,0
GO:0034343,"type III interferon production",0.017%,-0.084,-5.975,0.602,-3.6543,0.838,0.525,34343,0
GO:0034344,"regulation of type III interferon production",0.017%, 0.337,-6.773,0.602,-3.6543,0.810,0.525,34344,0
GO:0072641,"type I interferon secretion",0.017%,-2.248,-5.224,0.602,-2.6083,0.765,0.525,72641,0
GO:0035655,"interleukin-18-mediated signaling pathway",0.029%,-0.216, 7.151,0.778,-2.3086,0.849,0.526,35655,0
GO:0071351,"cellular response to interleukin-18",0.035%,null,null,0.845,-2.3086,0.874,0.938,35655,1
GO:0070673,"response to interleukin-18",0.052%,-0.502, 7.498,1.000,-2.0820,0.882,0.530,70673,0
GO:0070212,"protein poly-ADP-ribosylation",0.017%,-5.277,-1.604,0.602,-2.3372,0.948,0.531,70212,0
GO:0070213,"protein auto-ADP-ribosylation",0.023%,null,null,0.699,-2.1834,0.947,0.758,70212,1
GO:1904469,"positive regulation of tumor necrosis factor secretion",0.023%,-2.165,-5.538,0.699,-2.1150,0.711,0.538,1904469,0
GO:0051240,"positive regulation of multicellular organismal process",8.327%, 1.580,-5.643,3.160,-4.4033,0.776,0.542,51240,0
GO:0035592,"establishment of protein localization to extracellular region",3.505%,-2.897,-2.972,2.784,-4.6562,0.885,0.545,35592,0
GO:0002819,"regulation of adaptive immune response",0.756%, 8.039,-0.248,2.121,-4.5087,0.643,0.546,2819,0
GO:0002460,"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",1.881%,null,null,2.515,-2.9768,0.696,0.781,2819,1
GO:0002456,"T cell mediated immunity",0.456%,null,null,1.903,-3.1037,0.685,0.752,2819,1
GO:0042088,"T-helper 1 type immune response",0.219%,null,null,1.591,-2.2471,0.745,0.703,2819,1
GO:0002822,"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.692%,null,null,2.083,-3.2221,0.633,0.702,2819,1
GO:0002821,"positive regulation of adaptive immune response",0.462%,null,null,1.908,-2.2842,0.618,0.937,2819,1
GO:0002824,"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.439%,null,null,1.886,-2.3497,0.617,0.932,2819,1
GO:0002823,"negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.208%,null,null,1.568,-2.3769,0.639,0.870,2819,1
GO:0002820,"negative regulation of adaptive immune response",0.225%,null,null,1.602,-3.1444,0.639,0.876,2819,1
GO:0002709,"regulation of T cell mediated immunity",0.300%,null,null,1.724,-2.7834,0.605,0.899,2819,1
GO:0035457,"cellular response to interferon-alpha",0.058%,-0.058, 8.340,1.041,-3.0226,0.872,0.560,35457,0
GO:0044419,"interspecies interaction between organisms",4.334%,-1.269,-1.542,2.876,-11.6623,0.924,0.562,44419,0
GO:0002790,"peptide secretion",1.414%,-2.717,-2.826,2.391,-4.3465,0.881,0.564,2790,0
GO:0090087,"regulation of peptide transport",1.177%,null,null,2.312,-2.2206,0.870,0.946,2790,1
GO:0002791,"regulation of peptide secretion",1.166%,null,null,2.307,-3.3816,0.836,0.945,2790,1
GO:0002793,"positive regulation of peptide secretion",0.519%,null,null,1.959,-3.0463,0.802,0.865,2790,1
GO:0035455,"response to interferon-alpha",0.115%,-0.483, 8.076,1.322,-8.8867,0.875,0.571,35455,0
GO:1903706,"regulation of hemopoiesis",1.823%, 6.578,-4.035,2.501,-3.4441,0.630,0.572,1903706,0
GO:0048534,"hematopoietic or lymphoid organ development",4.339%,null,null,2.877,-2.5256,0.698,0.928,1903706,1
GO:1903708,"positive regulation of hemopoiesis",0.958%,null,null,2.223,-2.5054,0.614,0.708,1903706,1
GO:1902105,"regulation of leukocyte differentiation",1.396%,null,null,2.386,-2.1520,0.631,0.882,1903706,1
GO:0030099,"myeloid cell differentiation",1.875%,null,null,2.513,-2.1971,0.719,0.837,1903706,1
